   8.6699999999999999E+00   6.9059549200000001E-02
   9.1201080000000001E+00   7.4793910000000005E-02
   9.7000000000000011E+00   8.1842880000000007E-02
   1.0351420000000001E+01   8.9312829999999996E-02
   1.1091749999999999E+01   9.7266300000000000E-02
   1.1885020000000001E+01   1.0519540000000001E-01
   1.2735030000000000E+01   1.1300020000000001E-01
   1.3645830000000000E+01   1.2051590000000001E-01
   1.4454400000000000E+01   1.2639420000000001E-01
   1.5310870000000001E+01   1.3171900000000000E-01
   1.6218100000000000E+01   1.3625350000000000E-01
   1.6982440000000000E+01   1.3909400000000000E-01
   1.7782790000000002E+01   1.4105570000000001E-01
   1.8620870000000000E+01   1.4199570000000000E-01
   1.9275250000000000E+01   1.4194029999999999E-01
   2.0000000000000000E+01   1.4107920000000002E-01
   2.0699999999999999E+01   1.3948320000000000E-01
   2.1500000000000000E+01   1.3685349999999999E-01
   2.2300000000000001E+01   1.3344430000000002E-01
   2.3173949999999998E+01   1.2900770000000000E-01
   2.4000000000000000E+01   1.2429790000000000E-01
   2.4831329999999998E+01   1.1919380000000000E-01
   2.5800000000000001E+01   1.1294620000000000E-01
   2.6915350000000000E+01   1.0557670000000000E-01
   2.8000000000000000E+01   9.8457360000000008E-02
   2.8581105000000001E+01   9.4655200100000003E-02
   2.9174270000000000E+01   9.0999869999999997E-02
   2.9853825600000000E+01   8.6776457899999992E-02
   3.0549210000000002E+01   8.2749059999999999E-02
   3.1260792599999998E+01   7.8653460499999994E-02
   3.1988949999999999E+01   7.4760569999999998E-02
   3.2923046900000003E+01   6.9898325499999997E-02
   3.3884419999999999E+01   6.5352309999999997E-02
   3.4873858999999996E+01   6.0896782400000002E-02
   3.5892189999999999E+01   5.6745020000000000E-02
   3.6940262900000000E+01   5.2716420100000001E-02
   3.8018940000000001E+01   4.8973830000000003E-02
   3.8681206299999999E+01   4.6774007400000005E-02
   3.9696298900000002E+01   4.3658152100000000E-02
   4.0738029999999995E+01   4.0749859999999999E-02
   4.1447659399999999E+01   3.8851811100000001E-02
   4.2535347899999998E+01   3.6169207500000002E-02
   4.3651580000000003E+01   3.3671830000000000E-02
   4.4346894700000000E+01   3.2178172599999999E-02
   4.5410688299999997E+01   3.0060995899999998E-02
   4.6500000000000000E+01   2.8083120000000000E-02
   4.7243244699999998E+01   2.6787822900000001E-02
   4.8380445500000000E+01   2.4956031000000000E-02
   4.9545020000000001E+01   2.3249499999999999E-02
   5.0263186200000000E+01   2.2237115699999997E-02
   5.1360001099999998E+01   2.0800592900000001E-02
   5.2480750000000000E+01   1.9456870000000001E-02
   5.3241469500000001E+01   1.8576586699999998E-02
   5.4403273700000000E+01   1.7330270200000001E-02
   5.5590429999999998E+01   1.6167569999999999E-02
   5.6423890600000000E+01   1.5383160100000001E-02
   5.7697569699999995E+01   1.4277322800000001E-02
   5.9000000000000000E+01   1.3250980000000001E-02
   5.9825867299999999E+01   1.2625827500000001E-02
   6.1086394099999993E+01   1.1742961299999998E-02
   6.2373480000000001E+01   1.0921830000000000E-02
   6.3277596399999993E+01   1.0369732400000000E-02
   6.4658402700000011E+01   9.5934708399999999E-03
   6.6069340000000011E+01   8.8753189999999996E-03
   6.7030813000000009E+01   8.4100042100000005E-03
   6.7761088800000010E+01   8.0770987899999990E-03
   6.8871447100000012E+01   7.6022853900000005E-03
   7.0000000000000000E+01   7.1553840000000007E-03
   7.1010655999999997E+01   6.7707795099999999E-03
   7.1778212299999993E+01   6.4959543700000002E-03
   7.2945130700000007E+01   6.1044903200000002E-03
   7.4131020000000007E+01   5.7366169999999994E-03
   7.5205564899999999E+01   5.4189366299999993E-03
   7.6021682799999994E+01   5.1922755899999999E-03
   7.7262495299999998E+01   4.8699357500000002E-03
   7.8523560000000003E+01   4.5676070000000004E-03
   7.9661777000000001E+01   4.3076101400000002E-03
   8.0526253999999994E+01   4.1223715899999999E-03
   8.1840590800000001E+01   3.8593419300000003E-03
   8.3176380000000009E+01   3.6130950000000002E-03
   8.4625258299999999E+01   3.3614472700000003E-03
   8.5728455800000006E+01   3.1842818100000000E-03
   8.6565281700000000E+01   3.0575628299999999E-03
   8.7835861300000005E+01   2.8768765899999998E-03
   8.9125090000000000E+01   2.7068679999999999E-03
   9.0558847700000001E+01   2.5271526900000002E-03
   9.1649282100000008E+01   2.4002406400000001E-03
   9.3309601900000004E+01   2.2217221400000001E-03
   9.5000000000000000E+01   2.0564810000000002E-03
   9.6503409099999999E+01   1.9188030400000000E-03
   9.7646558900000002E+01   1.8216279000000000E-03
   9.9386723700000005E+01   1.6850142500000000E-03
   1.0115790000000000E+02   1.5586460000000001E-03
   1.0282667600000001E+02   1.4471870800000001E-03
   1.0409629900000000E+02   1.3688553899999999E-03
   1.0505879299999999E+02   1.3129017800000001E-03
   1.0651924600000000E+02   1.2332305100000000E-03
   1.0800000000000000E+02   1.1583939999999999E-03
   1.0898602400000000E+02   1.1106020500000000E-03
   1.1073327499999999E+02   1.0316616499999999E-03
   1.1206207200000000E+02   9.7616087899999996E-04
   1.1306912299999999E+02   9.3650366899999992E-04
   1.1459669299999999E+02   8.8001814599999995E-04
   1.1614490000000001E+02   8.2693960000000005E-04
   1.1782844300000001E+02   7.7295363500000012E-04
   1.1932154899999999E+02   7.2861505600000005E-04
   1.2064353000000000E+02   6.9191023000000006E-04
   1.2181227200000001E+02   6.6131353400000010E-04
   1.2388488000000000E+02   6.1098891600000005E-04
   1.2546244599999999E+02   5.7577495800000000E-04
   1.2665878900000000E+02   5.5070288599999996E-04
   1.2847472700000000E+02   5.1512691200000002E-04
   1.3031670000000000E+02   4.8184919999999997E-04
   1.3182568800000001E+02   4.5704511700000002E-04
