   1.0000000000000000E+00   0.0000000000000000E+00
   2.0000000000000000E+00   0.0000000000000000E+00
   3.0000000000000000E+00   0.0000000000000000E+00
   4.0000000000000000E+00   0.0000000000000000E+00
   5.0000000000000000E+00   0.0000000000000000E+00
   5.1389999999999993E+00   0.0000000000000000E+00
   5.1410000000000000E+00   0.0000000000000000E+00
   6.0000000000000000E+00   0.0000000000000000E+00
   7.0000000000000000E+00   0.0000000000000000E+00
   8.0000000000000000E+00   0.0000000000000000E+00
   9.0000000000000000E+00   0.0000000000000000E+00
   1.0000000000000000E+01   0.0000000000000000E+00
   1.1000000000000000E+01   0.0000000000000000E+00
   1.2000000000000000E+01   0.0000000000000000E+00
   1.3000000000000000E+01   0.0000000000000000E+00
   1.4000000000000000E+01   0.0000000000000000E+00
   1.5000000000000000E+01   0.0000000000000000E+00
   1.6000000000000000E+01   0.0000000000000000E+00
   1.7000000000000000E+01   0.0000000000000000E+00
   1.8000000000000000E+01   0.0000000000000000E+00
   1.9000000000000000E+01   0.0000000000000000E+00
   2.0000000000000000E+01   0.0000000000000000E+00
   2.1000000000000000E+01   0.0000000000000000E+00
   2.2000000000000000E+01   0.0000000000000000E+00
   2.3000000000000000E+01   0.0000000000000000E+00
   2.4000000000000000E+01   0.0000000000000000E+00
   2.5000000000000000E+01   0.0000000000000000E+00
   2.6000000000000000E+01   0.0000000000000000E+00
   2.7000000000000000E+01   0.0000000000000000E+00
   2.8000000000000000E+01   0.0000000000000000E+00
   2.9000000000000000E+01   0.0000000000000000E+00
   3.0000000000000000E+01   0.0000000000000000E+00
   3.1000000000000000E+01   0.0000000000000000E+00
   3.2000000000000000E+01   0.0000000000000000E+00
   3.3000000000000000E+01   0.0000000000000000E+00
   3.3999000000000002E+01   0.0000000000000000E+00
   3.4000999999999998E+01   1.2382876029340829E-02
   3.5000000000000000E+01   1.4376363204511694E-02
   3.6000000000000000E+01   1.6628030375313230E-02
   3.7000000000000000E+01   1.9136855384222634E-02
   3.8000000000000000E+01   2.1727142857142865E-02
   3.9000000000000000E+01   2.4287524300300581E-02
   4.0000000000000000E+01   2.6804101901184145E-02
   4.1000000000000000E+01   2.9262478472107722E-02
   4.2000000000000000E+01   3.1642278576117136E-02
   4.3000000000000000E+01   3.3930138181818177E-02
   4.4000000000000000E+01   3.6118249999999998E-02
   4.5000000000000000E+01   3.8205191757250873E-02
   4.6000000000000000E+01   4.0185792229169327E-02
   4.7000000000000000E+01   4.2041975209380238E-02
   4.8000000000000000E+01   4.3783599999999999E-02
   4.9000000000000000E+01   4.5347579754307386E-02
   5.0000000000000000E+01   4.6827180831567033E-02
   5.1000000000000000E+01   4.8168773333333331E-02
   5.2000000000000000E+01   4.9362640000000006E-02
   5.3000000000000000E+01   5.0407788235294120E-02
   5.4000000000000000E+01   5.1389200000000003E-02
   5.5000000000000000E+01   5.2143644444444442E-02
   5.6000000000000000E+01   5.2854214375082427E-02
   5.7000000000000000E+01   5.3389286250494557E-02
   5.8000000000000000E+01   5.3826963201619629E-02
   5.9000000000000000E+01   5.4148454400539878E-02
   6.0000000000000000E+01   5.4366200000000003E-02
   6.1000000000000000E+01   5.4480199999999999E-02
   6.2000000000000000E+01   5.4501000000000001E-02
   6.3000000000000000E+01   5.4428600000000001E-02
   6.4000000000000000E+01   5.4270400000000003E-02
