 -1.112133312E+001 5.054000067E-004
 -1.108133316E+001 4.437000025E-003
 -1.104133320E+001 1.226000022E-002
 -1.100133324E+001 2.398999967E-002
 -1.096133232E+001 3.959999979E-002
 -1.092133236E+001 5.911999941E-002
 -1.088133240E+001 5.245000124E-002
 -1.084133244E+001 5.259000137E-002
 -1.080133247E+001 5.674000084E-002
 -1.076133251E+001 6.103000045E-002
 -1.072133255E+001 6.543999910E-002
 -1.068133259E+001 6.999000162E-002
 -1.064133263E+001 7.466000319E-002
 -1.060133266E+001 7.947000116E-002
 -1.056133270E+001 8.440999687E-002
 -1.052133274E+001 8.925999701E-002
 -1.048133278E+001 9.324000031E-002
 -1.044033241E+001 9.629999846E-002
 -1.040033245E+001 9.842000157E-002
 -1.036033249E+001 9.961000085E-002
 -1.032033253E+001 9.996999800E-002
 -1.028033257E+001 1.014999971E-001
 -1.024033260E+001 1.037999988E-001
 -1.020033264E+001 1.064999998E-001
 -1.016033268E+001 1.092000008E-001
 -1.012033272E+001 1.119000018E-001
 -1.008033276E+001 1.146000028E-001
 -1.004033279E+001 1.173999980E-001
 -1.000033283E+001 1.202000007E-001
 -9.960332870E+000 1.230000034E-001
 -9.920332909E+000 1.257999986E-001
 -9.880332947E+000 1.286000013E-001
 -9.840332985E+000 1.315000057E-001
 -9.800333023E+000 1.344999969E-001
 -9.760333061E+000 1.374000013E-001
 -9.720333099E+000 1.394000053E-001
 -9.680333138E+000 1.397999972E-001
 -9.640333176E+000 1.413999945E-001
 -9.600333214E+000 1.430999935E-001
 -9.560333252E+000 1.448000073E-001
 -9.520333290E+000 1.464000046E-001
 -9.480332375E+000 1.481000036E-001
 -9.439332962E+000 1.497000009E-001
 -9.399333000E+000 1.512999982E-001
 -9.359333038E+000 1.527999938E-001
 -9.319333076E+000 1.544000059E-001
 -9.279333115E+000 1.561000049E-001
 -9.239333153E+000 1.578000039E-001
 -9.199333191E+000 1.596000046E-001
 -9.159333229E+000 1.615000069E-001
 -9.119333267E+000 1.634999961E-001
 -9.079333305E+000 1.655000001E-001
 -9.039332390E+000 1.676000059E-001
 -8.999332428E+000 1.696999967E-001
 -8.959332466E+000 1.717000008E-001
 -8.919332504E+000 1.738000065E-001
 -8.879332542E+000 1.758999974E-001
 -8.839332581E+000 1.780000031E-001
 -8.799332619E+000 1.800999939E-001
 -8.759332657E+000 1.821999997E-001
 -8.719332695E+000 1.841000021E-001
 -8.679332733E+000 1.855999976E-001
 -8.639332771E+000 1.870000064E-001
 -8.599332809E+000 1.879999936E-001
 -8.559332848E+000 1.887000054E-001
 -8.519332886E+000 1.897000074E-001
 -8.479332924E+000 1.909999996E-001
 -8.438332558E+000 1.923000067E-001
 -8.398332596E+000 1.937000006E-001
 -8.358332634E+000 1.950999945E-001
 -8.318332672E+000 1.966000050E-001
 -8.278332710E+000 1.979999989E-001
 -8.238332748E+000 1.993999928E-001
 -8.198332787E+000 2.008000016E-001
 -8.158332825E+000 2.021999955E-001
 -8.118332863E+000 2.036000043E-001
 -8.078332901E+000 2.050999999E-001
 -8.038332939E+000 2.064999938E-001
 -7.998332977E+000 2.079000026E-001
 -7.958333015E+000 2.093999982E-001
 -7.918333054E+000 2.108999938E-001
 -7.878332615E+000 2.124000043E-001
 -7.838332653E+000 2.140000015E-001
 -7.798332691E+000 2.155999988E-001
 -7.758332729E+000 2.171999961E-001
 -7.718332767E+000 2.187999934E-001
 -7.678332806E+000 2.204000056E-001
 -7.638332844E+000 2.220000029E-001
 -7.598332882E+000 2.237000018E-001
 -7.558332920E+000 2.252999991E-001
 -7.518332958E+000 2.269999981E-001
 -7.478332996E+000 2.285999954E-001
 -7.437332630E+000 2.302999943E-001
 -7.397332668E+000 2.319000065E-001
 -7.357332706E+000 2.328000069E-001
 -7.317332745E+000 2.337000072E-001
 -7.277332783E+000 2.348999977E-001
 -7.237332821E+000 2.361000031E-001
 -7.197332859E+000 2.372000068E-001
 -7.157332897E+000 2.382999957E-001
 -7.117332935E+000 2.393999994E-001
 -7.077332973E+000 2.405000031E-001
 -7.037333012E+000 2.415000051E-001
 -6.997333050E+000 2.425999939E-001
 -6.957332611E+000 2.436999977E-001
 -6.917332649E+000 2.448000014E-001
 -6.877332687E+000 2.460000068E-001
 -6.837332726E+000 2.471999973E-001
 -6.797332764E+000 2.484000027E-001
 -6.757332802E+000 2.496999949E-001
 -6.717332840E+000 2.509999871E-001
 -6.677332878E+000 2.522999942E-001
 -6.637332916E+000 2.536000013E-001
 -6.597332954E+000 2.549000084E-001
 -6.557332993E+000 2.561999857E-001
 -6.517333031E+000 2.574999928E-001
 -6.477333069E+000 2.588000000E-001
 -6.436332703E+000 2.601000071E-001
 -6.396332741E+000 2.614000142E-001
 -6.356332779E+000 2.626999915E-001
 -6.316332817E+000 2.639999986E-001
 -6.276332855E+000 2.653000057E-001
 -6.236332893E+000 2.666000128E-001
 -6.196332932E+000 2.678999901E-001
 -6.156332970E+000 2.693000138E-001
 -6.116333008E+000 2.707000077E-001
 -6.076333046E+000 2.721999884E-001
 -6.036332607E+000 2.737999856E-001
 -5.996332645E+000 2.754000127E-001
 -5.956332684E+000 2.772000134E-001
 -5.916332722E+000 2.790000141E-001
 -5.876332760E+000 2.809000015E-001
 -5.836332798E+000 2.829000056E-001
 -5.796332836E+000 2.847000062E-001
 -5.756332874E+000 2.865999937E-001
 -5.716332912E+000 2.883999944E-001
 -5.676332951E+000 2.901000082E-001
 -5.636332989E+000 2.928000093E-001
 -5.596332550E+000 2.962000072E-001
 -5.556332588E+000 2.994999886E-001
 -5.516332626E+000 3.025999963E-001
 -5.476332664E+000 3.057000041E-001
 -5.435332775E+000 3.086000085E-001
 -5.395332813E+000 3.113999963E-001
 -5.355332851E+000 3.140999973E-001
 -5.315332890E+000 3.165999949E-001
 -5.275332928E+000 3.190000057E-001
 -5.235332966E+000 3.213000000E-001
 -5.195333004E+000 3.235000074E-001
 -5.155332565E+000 3.255999982E-001
 -5.115332603E+000 3.274999857E-001
 -5.075332642E+000 3.350999951E-001
 -5.035332680E+000 3.562999964E-001
 -4.995332718E+000 3.722999990E-001
 -4.955332756E+000 3.824000061E-001
 -4.915332794E+000 3.865999877E-001
 -4.875332832E+000 3.849000037E-001
 -4.835332870E+000 3.772999942E-001
 -4.795332909E+000 3.637999892E-001
 -4.755332947E+000 3.445000052E-001
 -4.715332985E+000 3.287999928E-001
 -4.675332546E+000 3.244000077E-001
 -4.635332584E+000 3.203000128E-001
 -4.595332623E+000 3.163999915E-001
 -4.555332661E+000 3.127999902E-001
 -4.515332699E+000 3.093999922E-001
 -4.475332737E+000 3.061999977E-001
 -4.434332848E+000 3.032999933E-001
 -4.394332886E+000 3.005999923E-001
 -4.354332924E+000 2.982000113E-001
 -4.314332962E+000 2.960000038E-001
 -4.274333000E+000 2.940999866E-001
 -4.234332561E+000 2.924000025E-001
 -4.194332600E+000 2.910000086E-001
 -4.154332638E+000 2.899999917E-001
 -4.114332676E+000 2.919000089E-001
 -4.074332714E+000 2.969999909E-001
 -4.034332752E+000 3.054000139E-001
 -3.994332790E+000 3.170999885E-001
 -3.954333067E+000 3.287999928E-001
 -3.914333105E+000 3.183000088E-001
 -3.874332666E+000 3.161000013E-001
 -3.834332705E+000 3.154999912E-001
 -3.794332743E+000 3.156999946E-001
 -3.754332781E+000 3.169000149E-001
