-19.383	0
-19.2969	0.05666
-19.2396	0.16997
-19.2109	0.32578
-19.0675	0.69405
-18.8954	1.00567
-18.666	1.35977
-18.5512	1.55807
-18.4365	1.85552
-18.2931	2.33711
-18.2358	2.66289
-18.2071	2.87535
-18.1497	3.05949
-18.0924	3.00283
-18.0637	2.83286
-18.035	2.5779
-18.0063	2.15297
-17.9776	1.86969
-17.9489	1.7847
-17.9203	1.8272
-17.8629	2.23796
-17.8055	2.88952
-17.7769	3.35694
-17.7195	3.15864
-17.6621	2.94618
-17.6048	2.5779
-17.5761	2.35127
-17.5187	2.33711
-17.4614	2.36544
-17.4327	2.4221
-17.3753	2.83286
-17.2893	3.52691
-17.2033	4.2068
-17.1459	4.58924
-17.1172	5.49575
-17.0312	7.30878
-17.0025	7.74788
-16.9738	7.96034
-16.9164	7.93201
-16.8591	7.74788
-16.8017	7.6204
-16.773	7.71955
-16.7444	8.10198
-16.687	9.94334
-16.6583	10.4108
-16.601	10.5949
-16.5149	9.97167
-16.4862	9.36261
-16.4289	10.4674
-16.3428	11.0907
-16.3141	10.0283
-16.2855	8.27195
-16.1994	1.45892
-16.1421	0.16997
-16.1134	0.04249
-16.0273	0
-7.05029	0
-6.99293	0.02833
-6.93556	0.05666
-6.90688	0.11331
-6.84952	0.24079
-6.7348	0.60906
-6.67744	0.93484
-6.5914	1.34561
-6.53403	1.77054
-6.47667	2.25212
-6.39063	2.66289
-6.33327	3.11615
-6.24723	4.87252
-6.18987	6.09065
-6.16119	6.55807
-6.1325	6.69972
-6.10382	6.67139
-6.07514	6.45892
-6.04646	5.58074
-6.01778	4.98584
-5.93174	4.2068
-5.8457	5.33994
-5.78834	5.62323
-5.73098	5.5949
-5.70229	5.41076
-5.67361	5.12748
-5.61625	3.96601
-5.55889	3.49858
-5.44417	3.44193
-5.41549	3.22946
-5.35813	2.66289
-5.30076	2.4221
-5.27208	2.49292
-5.2434	2.70538
-5.18604	4.6034
-5.1	5.93484
-4.98528	4.63173
-4.9566	4.4051
-4.89924	4.43343
-4.87055	4.39093
-4.81319	4.15014
-4.72715	2.93201
-4.58375	1.7847
-4.49771	2.52125
-4.38298	4.29178
-4.3543	5.04249
-4.32562	6.03399
-4.23958	5.58074
-4.18222	5.09915
-4.12486	5.90652
-4.09618	6.85552
-4.03881	7.30878
-3.92409	5.73654
-3.89541	4.53258
-3.86673	3.4136
-3.83805	2.67705
-3.75201	1.69972
-3.66597	2.66289
-3.57992	3.2153
-3.49388	3.76771
-3.43652	4.39093
-3.40784	4.58924
-3.35048	4.63173
-3.3218	4.47592
-3.23576	4.06516
-3.23576	4.19263
-3.17839	4.03683
-3.14971	4.07932
-3.09235	4.12181
-3.06367	4.10765
-3.03499	3.98017
-3.00631	3.78187
-2.94895	3.59773
-2.92027	3.56941
-2.86291	3.65439
-2.83423	3.8102
-2.74818	4.12181
-2.69082	4.53258
-2.63346	4.77337
-2.5761	4.97167
-2.51874	5.55241
-2.49006	6.11898
-2.46138	6.8272
-2.4327	7.49292
-2.37533	8.44193
-2.31797	7.88952
-2.28929	7.36544
-2.23193	6.69972
-2.14589	7.06799
-2.08853	6.61473
-2.05985	6.10482
-2.00249	5.42493
-1.9738	5.70822
-1.94512	6.31728
-1.88776	7.11048
-1.85908	7.28045
-1.8304	7.40793
-1.80172	7.49292
-1.74436	7.5779
-1.65832	7.84703
-1.60096	8.25779
-1.54359	8.64023
-1.51491	9.03683
-1.48623	9.68839
-1.45755	10.3966
-1.42887	11.3173
-1.40019	11.8697
-1.37151	12.3371
-1.31415	11.898
-1.28547	10.2408
-1.25679	8.45609
-1.22811	7.53541
-1.19943	6.65722
-1.17075	5.76487
-1.14207	5.29745
-1.0847	6.35977
-1.05602	7.54958
-0.99866	8.22946
-0.91262	7.84703
-0.88394	8.11615
-0.85526	8.71105
-0.82658	9.44759
-0.76922	9.10765
-0.74053	8.79603
-0.68317	8.54108
-0.56845	8.45609
-0.53977	8.32861
-0.48241	8.83853
-0.48241	8.47025
-0.45373	9.46176
-0.39637	10.8074
-0.36769	10.0142
-0.31033	8.89518
-0.28164	7.5779
-0.25296	6.31728
-0.22428	5.29745
-0.1956	4.09348
-0.16692	3.03116
-0.13824	2.09632
-0.08088	1.31728
-0.0522	0.72238
-0.02352	0.33994
0.00516	0.09915
0	0
8.8	0
8.86296	0.91032
9.18518	1.69497
9.4	2.90308
9.52636	4.57825
9.67799	3.93683
9.86122	5.25704
10.11394	4.23886
10.28453	5.30997
10.46144	4.11431
10.57517	4.97058
10.78366	4.34784
10.94794	4.6343
11.09325	4.01779
11.16275	3.74378
11.26384	3.60678
11.51025	4.74016
11.80088	3.02452
12.07888	4.44436
12.27474	2.6789
12.43901	4.18281
12.54642	5.84241
12.66646	4.07072
12.78019	2.64153
12.88128	4.70591
12.97605	6.36551
13.15928	5.0453
13.273	5.81127
13.35514	6.89172
13.51309	4.74328
13.59523	5.47499
13.70895	6.19114
13.87323	5.28817
14.08804	3.91192
14.17018	2.94356
14.39763	1.7012
14.53031	3.95863
14.67563	6.38419
14.8399	3.9524
14.87149	0.02603
